Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00002179,PROD00002179,USER00002179,2023-12-30,2023-06-08,Electronics,408.88,3,Not as described,Returned,-146.0,32,Female,City66,Credit Card,Express,19.7
ORD00002180,PROD00002180,USER00002180,2024-02-03,2024-08-29,Home,86.14,2,,Not Returned,,45,Female,City70,PayPal,Express,38.59
ORD00002181,PROD00002181,USER00002181,2024-07-21,2024-05-04,Books,73.98,1,Wrong item,Returned,-107.0,63,Female,City74,Debit Card,Standard,10.59
ORD00002182,PROD00002182,USER00002182,2023-05-29,2024-08-29,Toys,251.29,2,,Not Returned,,57,Male,City94,Credit Card,Next-Day,12.73
ORD00002183,PROD00002183,USER00002183,2024-07-23,2023-01-04,Electronics,296.48,5,Not as described,Returned,-479.0,41,Male,City65,Debit Card,Express,8.69
ORD00002184,PROD00002184,USER00002184,2023-12-23,2024-08-29,Electronics,468.32,5,,Not Returned,,31,Male,City76,Gift Card,Next-Day,18.4
ORD00002185,PROD00002185,USER00002185,2023-09-25,2024-08-29,Books,256.79,5,,Not Returned,,66,Male,City78,Credit Card,Express,37.96
ORD00002186,PROD00002186,USER00002186,2024-12-21,2024-08-29,Clothing,14.67,5,,Not Returned,,53,Male,City18,Credit Card,Standard,22.55
ORD00002187,PROD00002187,USER00002187,2023-09-03,2024-07-10,Toys,275.51,1,Changed mind,Returned,578.0,22,Female,City43,Credit Card,Standard,30.42
ORD00002188,PROD00002188,USER00002188,2024-11-30,2024-08-29,Electronics,262.94,4,,Not Returned,,33,Male,City37,Credit Card,Express,27.89
ORD00002189,PROD00002189,USER00002189,2024-05-28,2024-08-29,Clothing,199.96,3,,Not Returned,,56,Male,City44,PayPal,Next-Day,40.18
ORD00002190,PROD00002190,USER00002190,2024-03-31,2023-05-14,Home,430.83,2,Changed mind,Returned,-322.0,54,Male,City41,PayPal,Standard,48.01
ORD00002191,PROD00002191,USER00002191,2023-02-03,2023-06-01,Electronics,305.87,1,Changed mind,Returned,-55.0,22,Female,City96,Credit Card,Next-Day,43.43
ORD00002192,PROD00002192,USER00002192,2023-01-29,2024-08-29,Electronics,160.02,2,,Not Returned,,26,Female,City86,PayPal,Standard,31.24
ORD00002193,PROD00002193,USER00002193,2024-09-12,2023-02-27,Electronics,313.25,2,Defective,Returned,-651.0,60,Female,City88,PayPal,Standard,36.73
ORD00002194,PROD00002194,USER00002194,2023-08-29,2024-08-29,Home,486.93,5,,Not Returned,,55,Female,City35,Gift Card,Express,2.88
ORD00002195,PROD00002195,USER00002195,2023-05-18,2024-08-29,Home,125.28,2,,Not Returned,,62,Male,City99,Gift Card,Express,22.19
ORD00002196,PROD00002196,USER00002196,2023-11-09,2023-03-17,Toys,161.59,2,Not as described,Returned,-178.0,68,Female,City34,Debit Card,Standard,2.02
ORD00002197,PROD00002197,USER00002197,2023-12-08,2023-01-12,Electronics,420.21,3,Defective,Returned,111.0,31,Female,City6,Gift Card,Next-Day,3.42
ORD00002198,PROD00002198,USER00002198,2023-11-09,2023-06-05,Electronics,151.17,1,Defective,Returned,-128.0,19,Male,City17,Gift Card,Next-Day,30.24
ORD00002199,PROD00002199,USER00002199,2023-05-28,2024-08-29,Clothing,490.35,3,,Not Returned,,39,Male,City41,PayPal,Standard,18.27
ORD00002200,PROD00002200,USER00002200,2024-05-31,2024-10-21,Home,194.49,4,Not as described,Returned,143.0,68,Female,City80,PayPal,Standard,14.54
ORD00002201,PROD00002201,USER00002201,2024-01-23,2024-02-16,Books,493.42,1,Changed mind,Returned,24.0,56,Female,City43,PayPal,Express,27.8
ORD00002202,PROD00002202,USER00002202,2024-01-28,2024-08-29,Home,279.33,5,,Not Returned,,38,Male,City98,Debit Card,Next-Day,4.96
ORD00002203,PROD00002203,USER00002203,2023-04-13,2024-12-07,Toys,20.16,5,Not as described,Returned,456.0,62,Female,City11,PayPal,Next-Day,31.01
ORD00002204,PROD00002204,USER00002204,2023-02-14,2024-08-29,Books,156.04,4,,Not Returned,,18,Male,City5,Credit Card,Standard,46.16
ORD00002205,PROD00002205,USER00002205,2024-01-31,2024-01-28,Books,160.15,1,Wrong item,Returned,-3.0,35,Female,City61,Gift Card,Next-Day,47.91
ORD00002206,PROD00002206,USER00002206,2023-12-14,2024-08-29,Home,379.42,5,,Not Returned,,58,Male,City27,Gift Card,Standard,15.72
ORD00002207,PROD00002207,USER00002207,2024-04-05,2024-08-29,Toys,133.04,5,,Not Returned,,63,Female,City45,Debit Card,Next-Day,39.07
ORD00002208,PROD00002208,USER00002208,2024-01-10,2024-08-29,Toys,182.29,3,,Not Returned,,52,Female,City98,Credit Card,Next-Day,40.73
ORD00002209,PROD00002209,USER00002209,2024-05-13,2024-08-29,Books,166.74,1,,Not Returned,,69,Female,City67,Credit Card,Next-Day,27.49
ORD00002210,PROD00002210,USER00002210,2023-04-25,2024-08-29,Books,145.27,3,,Not Returned,,50,Male,City81,Debit Card,Express,16.58
ORD00002211,PROD00002211,USER00002211,2024-06-05,2024-08-29,Home,67.21,5,,Not Returned,,37,Female,City4,Debit Card,Next-Day,30.93
ORD00002212,PROD00002212,USER00002212,2023-08-12,2023-10-26,Books,82.44,4,Changed mind,Returned,-43.0,53,Female,City24,PayPal,Standard,33.56
ORD00002213,PROD00002213,USER00002213,2024-05-24,2023-04-01,Toys,172.98,3,Changed mind,Returned,-506.0,43,Male,City40,Credit Card,Standard,3.38
ORD00002214,PROD00002214,USER00002214,2023-09-03,2024-08-29,Electronics,264.3,5,,Not Returned,,31,Female,City80,PayPal,Standard,21.73
ORD00002215,PROD00002215,USER00002215,2024-09-15,2024-10-01,Home,360.11,1,Not as described,Returned,-249.0,46,Male,City44,Debit Card,Standard,17.45
ORD00002216,PROD00002216,USER00002216,2023-01-09,2024-07-27,Books,279.12,4,Changed mind,Returned,330.0,33,Female,City2,PayPal,Next-Day,34.42
ORD00002217,PROD00002217,USER00002217,2024-07-21,2024-02-06,Electronics,80.83,3,Not as described,Returned,-49.0,31,Female,City36,Credit Card,Express,32.26
ORD00002218,PROD00002218,USER00002218,2023-07-15,2024-08-29,Books,223.8,3,,Not Returned,,31,Female,City90,Debit Card,Express,21.67
ORD00002219,PROD00002219,USER00002219,2024-02-21,2023-10-04,Toys,172.34,3,Not as described,Returned,-317.0,26,Female,City39,PayPal,Next-Day,27.1
ORD00002220,PROD00002220,USER00002220,2024-12-26,2023-07-16,Electronics,49.04,4,Wrong item,Returned,-529.0,70,Female,City44,Gift Card,Standard,7.34
ORD00002221,PROD00002221,USER00002221,2023-05-20,2024-08-09,Toys,260.33,3,Wrong item,Returned,477.0,20,Female,City79,Gift Card,Next-Day,29.37
ORD00002222,PROD00002222,USER00002222,2024-07-04,2023-07-04,Clothing,182.51,1,Defective,Returned,-366.0,65,Male,City59,Debit Card,Next-Day,13.08
ORD00002223,PROD00002223,USER00002223,2023-06-26,2024-02-13,Books,445.28,5,Wrong item,Returned,232.0,64,Female,City12,Debit Card,Express,10.22
ORD00002224,PROD00002224,USER00002224,2024-05-10,2024-08-29,Electronics,228.75,5,,Not Returned,,65,Male,City22,Gift Card,Standard,7.44
ORD00002225,PROD00002225,USER00002225,2023-05-21,2024-08-29,Books,219.01,1,,Not Returned,,64,Male,City70,PayPal,Next-Day,16.47
ORD00002226,PROD00002226,USER00002226,2023-02-20,2024-08-29,Electronics,344.96,3,,Not Returned,,53,Female,City39,Debit Card,Express,15.43
ORD00002227,PROD00002227,USER00002227,2023-06-01,2024-08-29,Electronics,61.44,4,,Not Returned,,40,Female,City47,Debit Card,Next-Day,18.5
ORD00002228,PROD00002228,USER00002228,2023-05-21,2024-08-29,Home,428.42,5,,Not Returned,,48,Female,City90,PayPal,Express,44.2
ORD00002229,PROD00002229,USER00002229,2023-06-29,2024-08-29,Electronics,211.23,1,,Not Returned,,25,Male,City62,Gift Card,Next-Day,12.45
ORD00002230,PROD00002230,USER00002230,2024-01-15,2024-08-29,Toys,233.2,1,,Not Returned,,69,Female,City9,Debit Card,Express,3.17
ORD00002231,PROD00002231,USER00002231,2024-07-16,2023-11-21,Books,474.92,3,Changed mind,Returned,-238.0,65,Male,City20,Credit Card,Express,38.47
ORD00002232,PROD00002232,USER00002232,2023-08-14,2023-03-06,Books,103.36,1,Defective,Returned,-72.0,26,Female,City78,Debit Card,Next-Day,18.81
ORD00002233,PROD00002233,USER00002233,2023-06-01,2024-08-29,Electronics,230.32,5,,Not Returned,,18,Male,City74,Gift Card,Standard,41.92
ORD00002234,PROD00002234,USER00002234,2023-01-22,2023-10-06,Clothing,457.37,4,Changed mind,Returned,139.0,25,Female,City93,Credit Card,Standard,13.73
ORD00002235,PROD00002235,USER00002235,2024-10-05,2024-08-29,Clothing,217.84,1,,Not Returned,,39,Female,City68,PayPal,Express,23.75
ORD00002236,PROD00002236,USER00002236,2024-01-14,2024-08-29,Electronics,393.72,3,,Not Returned,,20,Male,City59,Credit Card,Standard,38.35
ORD00002237,PROD00002237,USER00002237,2023-10-14,2024-08-29,Electronics,287.6,5,,Not Returned,,31,Female,City77,Debit Card,Next-Day,21.97
ORD00002238,PROD00002238,USER00002238,2023-10-17,2024-08-29,Toys,29.52,4,,Not Returned,,55,Male,City82,Debit Card,Standard,13.78
ORD00002239,PROD00002239,USER00002239,2024-10-26,2023-08-09,Clothing,27.57,5,Defective,Returned,-414.0,69,Female,City32,Gift Card,Next-Day,37.9
ORD00002240,PROD00002240,USER00002240,2023-04-26,2024-04-26,Toys,169.17,2,Wrong item,Returned,366.0,30,Female,City38,Credit Card,Next-Day,26.13
ORD00002241,PROD00002241,USER00002241,2024-01-23,2024-08-29,Toys,242.63,4,,Not Returned,,60,Female,City14,PayPal,Next-Day,35.38
ORD00002242,PROD00002242,USER00002242,2023-10-17,2024-12-09,Clothing,49.36,1,Defective,Returned,331.0,29,Female,City84,PayPal,Standard,6.76
ORD00002243,PROD00002243,USER00002243,2024-07-30,2023-09-23,Electronics,277.98,3,Not as described,Returned,-311.0,21,Female,City28,Credit Card,Next-Day,13.18
ORD00002244,PROD00002244,USER00002244,2024-01-21,2023-05-10,Electronics,28.91,2,Not as described,Returned,-108.0,56,Female,City68,Credit Card,Standard,2.59
ORD00002245,PROD00002245,USER00002245,2023-05-20,2024-08-29,Home,32.08,4,,Not Returned,,61,Male,City22,PayPal,Standard,19.91
ORD00002246,PROD00002246,USER00002246,2023-04-08,2024-08-29,Toys,251.85,1,,Not Returned,,60,Female,City2,Debit Card,Next-Day,35.6
ORD00002247,PROD00002247,USER00002247,2023-02-12,2024-08-29,Books,467.4,2,,Not Returned,,31,Female,City70,Credit Card,Next-Day,32.72
ORD00002248,PROD00002248,USER00002248,2023-07-28,2023-02-11,Electronics,251.82,5,Changed mind,Returned,97.0,25,Male,City32,Gift Card,Express,40.12
ORD00002249,PROD00002249,USER00002249,2023-12-19,2024-08-29,Books,14.0,5,,Not Returned,,54,Female,City23,Debit Card,Next-Day,38.63
ORD00002250,PROD00002250,USER00002250,2023-07-19,2023-04-19,Clothing,43.24,4,Wrong item,Returned,-91.0,57,Female,City24,Credit Card,Standard,11.69
ORD00002251,PROD00002251,USER00002251,2023-04-10,2024-08-29,Clothing,269.52,4,,Not Returned,,58,Female,City8,Gift Card,Express,24.74
ORD00002252,PROD00002252,USER00002252,2023-11-26,2024-08-29,Books,387.73,1,,Not Returned,,47,Male,City40,Credit Card,Next-Day,9.14
ORD00002253,PROD00002253,USER00002253,2023-11-29,2024-01-06,Books,329.21,1,Changed mind,Returned,185.0,52,Female,City100,Credit Card,Express,13.08
ORD00002254,PROD00002254,USER00002254,2023-07-06,2024-08-29,Clothing,43.79,2,,Not Returned,,58,Male,City81,Credit Card,Express,12.57
ORD00002255,PROD00002255,USER00002255,2024-07-24,2024-08-29,Toys,337.83,3,,Not Returned,,57,Female,City8,Credit Card,Next-Day,9.01
ORD00002256,PROD00002256,USER00002256,2024-07-28,2024-08-29,Home,99.09,4,,Not Returned,,59,Male,City38,PayPal,Next-Day,15.0
ORD00002257,PROD00002257,USER00002257,2024-09-02,2024-08-29,Books,82.39,1,,Not Returned,,34,Male,City32,PayPal,Standard,23.6
ORD00002258,PROD00002258,USER00002258,2024-06-08,2024-03-22,Books,68.25,3,Defective,Returned,-137.0,42,Male,City11,Debit Card,Express,47.28
ORD00002259,PROD00002259,USER00002259,2024-08-13,2024-08-29,Clothing,247.88,5,,Not Returned,,70,Male,City36,Debit Card,Next-Day,3.39
ORD00002260,PROD00002260,USER00002260,2024-06-03,2024-08-29,Toys,122.98,2,,Not Returned,,45,Male,City39,Gift Card,Next-Day,37.0
ORD00002261,PROD00002261,USER00002261,2024-11-25,2024-08-29,Toys,86.48,1,,Not Returned,,56,Male,City64,PayPal,Standard,37.41
ORD00002262,PROD00002262,USER00002262,2023-07-12,2024-08-29,Toys,110.74,1,,Not Returned,,28,Female,City28,Credit Card,Next-Day,31.54
ORD00002263,PROD00002263,USER00002263,2024-09-10,2024-08-29,Clothing,55.65,5,,Not Returned,,62,Female,City10,Debit Card,Express,33.91
ORD00002264,PROD00002264,USER00002264,2024-07-07,2024-08-29,Electronics,165.66,4,,Not Returned,,25,Female,City20,Gift Card,Express,10.06
ORD00002265,PROD00002265,USER00002265,2023-03-29,2024-08-29,Home,272.36,4,,Not Returned,,38,Female,City61,Debit Card,Standard,13.18
ORD00002266,PROD00002266,USER00002266,2024-06-02,2023-06-19,Electronics,333.55,1,Not as described,Returned,-232.0,36,Male,City84,Credit Card,Express,22.89
ORD00002267,PROD00002267,USER00002267,2023-09-27,2023-02-04,Home,222.34,3,Changed mind,Returned,-178.0,43,Female,City12,Debit Card,Express,29.44
ORD00002268,PROD00002268,USER00002268,2024-01-22,2024-08-29,Books,225.77,3,,Not Returned,,40,Female,City79,Gift Card,Standard,20.24
ORD00002269,PROD00002269,USER00002269,2023-02-19,2024-08-29,Books,379.51,3,,Not Returned,,19,Male,City86,PayPal,Standard,28.67
ORD00002270,PROD00002270,USER00002270,2024-09-16,2023-04-14,Home,200.62,5,Not as described,Returned,-521.0,34,Female,City6,Credit Card,Express,30.06
ORD00002271,PROD00002271,USER00002271,2023-06-27,2023-07-17,Clothing,351.51,2,Not as described,Returned,20.0,40,Female,City56,Debit Card,Next-Day,20.24
ORD00002272,PROD00002272,USER00002272,2024-05-12,2024-08-29,Clothing,36.64,4,,Not Returned,,38,Male,City12,Gift Card,Standard,18.96
ORD00002273,PROD00002273,USER00002273,2024-03-23,2023-12-18,Books,381.57,2,Wrong item,Returned,-96.0,36,Female,City85,Debit Card,Next-Day,2.65
ORD00002274,PROD00002274,USER00002274,2024-05-10,2024-12-25,Electronics,232.1,3,Wrong item,Returned,81.0,30,Female,City48,Gift Card,Standard,13.85
ORD00002275,PROD00002275,USER00002275,2024-04-03,2024-01-15,Clothing,61.57,4,Changed mind,Returned,-49.0,35,Male,City72,Gift Card,Standard,20.39
ORD00002276,PROD00002276,USER00002276,2023-02-10,2024-08-29,Toys,407.3,2,,Not Returned,,34,Female,City16,PayPal,Express,43.05
ORD00002277,PROD00002277,USER00002277,2024-01-06,2024-08-29,Clothing,275.97,5,,Not Returned,,19,Female,City85,Credit Card,Next-Day,10.06
ORD00002278,PROD00002278,USER00002278,2024-07-26,2024-08-29,Toys,65.84,3,,Not Returned,,38,Female,City2,Credit Card,Next-Day,31.43
ORD00002279,PROD00002279,USER00002279,2024-07-14,2023-06-13,Electronics,309.01,4,Changed mind,Returned,-397.0,49,Female,City75,PayPal,Standard,37.64
ORD00002280,PROD00002280,USER00002280,2023-10-28,2024-08-29,Books,436.2,3,,Not Returned,,52,Female,City25,Debit Card,Next-Day,20.96
ORD00002281,PROD00002281,USER00002281,2024-09-20,2024-08-29,Clothing,99.68,1,,Not Returned,,63,Male,City42,Gift Card,Express,14.79
ORD00002282,PROD00002282,USER00002282,2024-05-02,2023-12-31,Books,102.0,3,Not as described,Returned,-36.0,69,Male,City74,Gift Card,Express,24.68
ORD00002283,PROD00002283,USER00002283,2023-11-03,2024-08-29,Home,498.57,5,,Not Returned,,31,Male,City36,Gift Card,Express,47.37
ORD00002284,PROD00002284,USER00002284,2023-12-21,2024-08-29,Books,231.89,1,,Not Returned,,66,Female,City51,Gift Card,Express,43.02
ORD00002285,PROD00002285,USER00002285,2023-06-06,2023-02-05,Clothing,99.75,1,Not as described,Returned,-35.0,49,Female,City75,Gift Card,Standard,6.92
ORD00002286,PROD00002286,USER00002286,2024-01-07,2023-03-11,Electronics,141.0,2,Changed mind,Returned,-241.0,51,Female,City63,Debit Card,Express,13.17
ORD00002287,PROD00002287,USER00002287,2024-07-16,2024-06-11,Clothing,496.48,1,Defective,Returned,113.0,31,Male,City46,Gift Card,Express,25.36
ORD00002288,PROD00002288,USER00002288,2023-09-04,2024-02-22,Home,173.32,4,Changed mind,Returned,319.0,69,Female,City3,Gift Card,Standard,33.52
ORD00002289,PROD00002289,USER00002289,2023-02-27,2023-09-12,Books,15.82,5,Not as described,Returned,285.0,39,Male,City32,Credit Card,Express,7.28
ORD00002290,PROD00002290,USER00002290,2024-10-06,2023-04-11,Clothing,302.76,1,Defective,Returned,-219.0,31,Male,City63,PayPal,Express,24.64
ORD00002291,PROD00002291,USER00002291,2023-06-05,2024-11-28,Home,434.39,2,Changed mind,Returned,572.0,63,Female,City28,PayPal,Next-Day,9.97
ORD00002292,PROD00002292,USER00002292,2023-10-18,2024-08-29,Books,435.01,4,,Not Returned,,64,Male,City79,Debit Card,Standard,38.5
ORD00002293,PROD00002293,USER00002293,2024-05-24,2024-08-29,Books,113.88,5,,Not Returned,,53,Female,City63,Credit Card,Express,18.67
ORD00002294,PROD00002294,USER00002294,2024-11-01,2024-08-29,Electronics,226.34,4,,Not Returned,,41,Female,City59,Gift Card,Next-Day,1.47
ORD00002295,PROD00002295,USER00002295,2023-11-02,2024-08-29,Home,201.35,2,,Not Returned,,19,Male,City3,PayPal,Express,0.67
ORD00002296,PROD00002296,USER00002296,2024-05-08,2024-08-29,Home,496.05,3,,Not Returned,,35,Female,City24,Gift Card,Standard,27.62
ORD00002297,PROD00002297,USER00002297,2023-11-11,2023-12-15,Books,472.67,2,Changed mind,Returned,34.0,29,Female,City4,Debit Card,Express,20.41
ORD00002298,PROD00002298,USER00002298,2023-07-17,2024-08-29,Books,454.02,1,,Not Returned,,68,Female,City81,Credit Card,Express,2.82
ORD00002299,PROD00002299,USER00002299,2024-06-17,2024-09-02,Books,238.52,2,Changed mind,Returned,-129.0,45,Male,City53,Credit Card,Standard,9.09
ORD00002300,PROD00002300,USER00002300,2023-12-22,2023-04-12,Electronics,176.4,1,Not as described,Returned,-18.0,56,Male,City74,PayPal,Express,20.95
ORD00002301,PROD00002301,USER00002301,2023-10-09,2024-06-07,Electronics,155.73,3,Wrong item,Returned,300.0,44,Female,City60,Debit Card,Express,46.2
ORD00002302,PROD00002302,USER00002302,2024-10-28,2024-08-29,Books,284.94,5,,Not Returned,,34,Male,City53,PayPal,Next-Day,11.79
ORD00002303,PROD00002303,USER00002303,2023-07-03,2024-08-29,Electronics,113.45,3,,Not Returned,,20,Female,City69,Credit Card,Next-Day,40.23
ORD00002304,PROD00002304,USER00002304,2024-07-18,2023-11-02,Electronics,5.97,4,Defective,Returned,-523.0,26,Female,City14,Gift Card,Standard,0.06
ORD00002305,PROD00002305,USER00002305,2023-12-05,2024-08-29,Toys,474.08,4,,Not Returned,,35,Female,City59,Credit Card,Express,45.7
ORD00002306,PROD00002306,USER00002306,2023-12-25,2024-08-29,Home,68.53,3,,Not Returned,,53,Male,City91,PayPal,Next-Day,38.29
ORD00002307,PROD00002307,USER00002307,2024-12-15,2024-08-29,Toys,305.99,3,,Not Returned,,54,Female,City63,Credit Card,Standard,48.08
ORD00002308,PROD00002308,USER00002308,2023-04-06,2024-08-29,Toys,103.58,3,,Not Returned,,38,Female,City36,PayPal,Express,49.9
ORD00002309,PROD00002309,USER00002309,2023-04-22,2023-04-27,Clothing,73.56,1,Defective,Returned,5.0,51,Female,City5,Debit Card,Next-Day,34.07
ORD00002310,PROD00002310,USER00002310,2024-12-20,2024-12-06,Toys,349.8,2,Not as described,Returned,-191.0,52,Female,City35,Debit Card,Express,38.61
ORD00002311,PROD00002311,USER00002311,2023-06-05,2024-08-29,Clothing,460.49,1,,Not Returned,,58,Female,City91,Credit Card,Standard,13.34
ORD00002312,PROD00002312,USER00002312,2024-06-11,2024-08-29,Electronics,187.56,3,,Not Returned,,51,Male,City81,PayPal,Standard,40.01
ORD00002313,PROD00002313,USER00002313,2023-09-05,2024-09-27,Home,307.23,2,Defective,Returned,507.0,50,Female,City90,Gift Card,Standard,35.99
ORD00002314,PROD00002314,USER00002314,2024-06-09,2024-02-24,Books,446.43,2,Defective,Returned,-195.0,50,Male,City31,Credit Card,Express,14.8
ORD00002315,PROD00002315,USER00002315,2023-08-28,2024-08-29,Home,109.12,3,,Not Returned,,52,Male,City41,Credit Card,Standard,30.08
ORD00002316,PROD00002316,USER00002316,2023-03-31,2024-08-29,Home,190.21,5,,Not Returned,,21,Female,City73,Gift Card,Next-Day,17.23
ORD00002317,PROD00002317,USER00002317,2024-07-07,2024-08-29,Electronics,227.76,4,,Not Returned,,30,Female,City22,Debit Card,Next-Day,26.06
ORD00002318,PROD00002318,USER00002318,2024-03-13,2023-09-23,Clothing,265.58,1,Not as described,Returned,-172.0,47,Male,City84,Debit Card,Standard,42.5
ORD00002319,PROD00002319,USER00002319,2023-05-07,2024-08-29,Home,109.65,4,,Not Returned,,66,Male,City85,Debit Card,Next-Day,17.61
ORD00002320,PROD00002320,USER00002320,2024-08-09,2023-04-25,Electronics,382.88,4,Defective,Returned,-502.0,54,Male,City50,Debit Card,Standard,46.28
ORD00002321,PROD00002321,USER00002321,2024-10-11,2023-09-03,Electronics,144.58,4,Wrong item,Returned,-612.0,66,Male,City73,Debit Card,Next-Day,49.62
ORD00002322,PROD00002322,USER00002322,2023-08-22,2024-08-29,Books,424.53,2,,Not Returned,,34,Male,City1,Credit Card,Next-Day,11.46
ORD00002323,PROD00002323,USER00002323,2024-07-18,2024-08-29,Toys,199.72,4,,Not Returned,,66,Female,City51,Credit Card,Express,33.29
ORD00002324,PROD00002324,USER00002324,2023-09-26,2023-03-31,Books,414.45,1,Wrong item,Returned,-179.0,19,Female,City44,Debit Card,Next-Day,35.4
